x1,x2,x3,x4,y
-5.735208895682712,1.8403423385365398,-7.199699420582014,5.604818625291913,5116.817265737261
-4.843486775104537,-1.2289209616087287,-0.017304387702779422,5.934293309538596,1062.491045533063
-4.957502268579659,-1.5348108592953338,-8.696389372778137,4.879989258170804,4771.284299297835
-7.47296946704591,4.88737595565226,-4.445120389262694,4.633166065586744,2220.275580633919
-4.687532336657009,5.171511479791592,-5.106481287856028,4.516380584817171,2421.2894071351
-4.348886534855956,2.2394806283611475,-3.601361981594702,4.393597620523979,1656.582575067925
-3.9497771985291115,0.7672982001375317,-4.397322931998934,5.696724674114396,3211.29739821228
-3.223820120484122,1.6093186292680555,-3.1302890523774174,6.736993216946101,3428.3636042936805
-6.49365175579233,0.8598439346190121,-4.846481053502823,5.702862923471996,3497.7056902947907
-7.196918342447809,1.715598091710655,-2.1604709442032837,4.509340394222897,1219.891535358222
-7.251547107284207,0.518228228107501,-9.158434735233344,7.422986815562244,11835.119296859526
-4.2700460931547894,3.488999211121781,-7.871617723114067,6.685445954360647,8097.0899687970095
-5.517292219327613,-1.4031053877395459,-6.651963899391994,5.007398718642578,3676.468406922408
-3.991353240145761,5.379891051556221,-9.108363117865341,4.691273644338428,4885.995756746272
-6.77428201938525,-1.9963673594839393,0.20479634018049175,6.209434624789415,1057.3852909805557
-7.104242161951261,4.865695665772744,-3.0373826477832297,6.686365455137042,3334.602283584032
-5.4087377131953,3.6963555060669684,-7.355360574958909,4.672735419325177,3714.9580773713324
-5.220465550718273,-2.050027193100411,-3.6714234707450464,5.050645078611523,2115.7428575111157
-3.961343620196021,-1.7035993304993173,-5.267528886023128,6.970269034878008,5607.946987040507
-7.943265056601169,-0.6572268536064607,-2.97888053323211,6.660291563666602,3168.224212955892
-5.175462955161551,3.443386329898887,-1.9441522881110025,5.20563849388941,1559.4013244995
-6.4998087633646975,0.7697137506296694,-2.6544737209645186,6.128873715351953,2507.435015023029
-4.094152324234647,2.9161055494470824,-6.051103426121383,7.206495000234538,7006.259453352392
-5.983920702174042,1.8360134896569296,-0.322353870660546,6.241676510250812,1341.224244391519
-3.6334874826697483,1.4947615729447907,-3.413418662227972,4.375022992740936,1571.4427538909051
-4.9197503416002615,-0.8946069119944289,-3.1117357573797575,6.483414338477518,3105.494762198809
-7.592743211459114,4.521559652593135,-3.807793677593195,5.2890407962616965,2504.581259500324
-4.004815589838998,-2.2191242851291557,-8.182941414579197,5.0988903810506585,4832.968069113795
-7.352165362518397,2.6222364055568512,-3.276378502558349,7.4872484867591815,4351.674560625618
-7.663649766152366,2.863136781423396,-8.879733588134126,4.465770850372192,4204.783252747907
-4.149295680140424,-0.2450239275977215,-1.0965073367682052,7.272206194209238,2302.6558674996327
-6.47814288334048,5.277525050127494,-6.820461582601535,6.063623177303464,5707.950761727925
-3.7250393957461636,1.5262912147520113,-5.119434196574378,7.124135813851324,5769.974894139
-3.5090474098701527,2.8667241995898856,-3.3617865428301172,6.5318421955965205,3418.816746020937
-3.830399215411508,1.9290962937747604,-1.5044164545592356,4.71581655215163,1134.4069350109487
-5.561197255647889,-2.107545064191696,-6.172891876716177,5.059163128237852,3445.399712983779
-5.796958708519436,-2.4448657992194223,-7.546257463988576,4.0513170340054705,2740.6620846343276
-7.578223445504588,4.239891007817973,-9.795302037382868,4.345679618387448,4547.916514911044
-7.640197714968189,4.132867384499299,-0.026725905550819107,5.296909315435764,900.8820134272772
-7.664952964107775,-0.9334104319922591,-5.841996430536825,5.141839237930943,3375.7442085945186
-3.7128213951875804,-0.9153264351832808,-0.06660047761591059,5.727609584483696,1017.5803058760403
-7.045789844248346,0.19303313053092275,-2.269033005839061,5.404379068351835,1763.8714032743208
-3.2111500239397115,1.9704485234112532,-9.459892011164056,6.140599704970688,8537.27126458338
-5.1002780115679025,4.2008131032066185,-3.0254388189114847,5.421590280990801,2215.2340776143606
-7.9479668131935055,-2.532393054634537,-2.3866240618504166,4.1913901270493685,1052.2101046930757
-5.561355300831435,3.0996820616594825,-9.413112220557798,6.608762285475581,9804.70859823125
-7.622870449664105,-0.3606011459571987,-1.9120695907591578,7.39103128477578,2985.139873625579
-4.968505827325764,0.2260478199127114,-5.119566021259767,4.10135326598988,1916.103321208059
-6.560444284935322,-2.6501391299425374,-1.2880219243118152,4.596813650261966,939.6663055064084
-6.07257463620493,4.3684458185105735,-3.166390154951964,4.329069212872745,1489.4079505510924
-7.259002231391915,3.9766702684291175,-9.898557075895505,4.0635262206474465,4041.0866909255396
-5.218423755311552,1.2709217605387249,-5.4416173478857495,7.077973673270925,6024.145736444981
-4.3286940588284235,-2.611434144619949,-9.566784241078542,6.5620971238578445,9710.119213348895
-4.183455946832602,0.38721809071831004,-0.07720702389299738,5.196130703633868,853.4992576448392
-4.222966056778143,3.440887763257644,-9.507976267693332,4.6026270114577965,4903.417489387927
-5.7773933721320105,3.235773622597536,-4.277367282163312,7.377167483376886,5259.798204249102
-7.562498340067993,-2.4439136797247563,-0.5327687455538896,4.643800805065452,754.745213802556
-3.713614004429613,-1.82323558357526,-0.6555368818760368,4.3964510458565815,725.551587480771
-6.3486049422423285,-0.09043137921233857,-7.113559606022501,6.775847968309807,7294.756116303359
-7.583585968579323,1.503428197717641,-7.617060055999306,6.988410020115929,8426.536168373543
-7.023916281363343,2.826905365868921,-6.012692405414935,4.380464616614375,2610.354814321096
-7.510462023211537,2.683437616382607,-2.8967723727804,4.500980676240633,1473.0883627680244
-6.716759085419825,-1.053524436427065,-8.04012470073428,7.338039068556876,9828.933728420316
-7.546095399301197,-1.5465192127819662,0.3527998658801259,6.549086178642092,1115.5335460580393
-6.638848402020219,1.8969904069667631,-4.561488632909632,6.047245537203665,3736.4708526460686
-3.5482956763749236,-2.793340038267963,-8.215891398926248,6.825694790035467,8711.869775034975
-5.035511262901612,-0.8033123763056258,0.266227844392688,5.122107656922421,715.1213834263041
-3.955168692268992,-1.4689564464127614,-5.451208177137227,6.571792386521997,5161.6644534721345
-5.589420882993532,-0.42329954079743803,-9.038277877893949,5.033978812865685,5352.370367531111
-6.909043823731695,-1.6593738942944758,-7.303980683638945,4.332943478227303,3038.0480082774334
-3.982018793009402,4.853741397255292,0.3142446783737256,6.54729020616704,1210.4841445010381
-5.355144100838402,0.2103073721143378,-0.9034528585639272,6.956462221723646,1986.0255204510308
-6.463936659092628,3.643821546061492,0.023104162687555885,4.506904930753439,651.6989689872935
-6.677845174826173,-1.7359620460779075,-9.556195139630523,5.756131354076272,7454.7702420130845
-5.3568161217823835,5.105983604033579,-0.5812255005023914,5.940666300326602,1370.1704106731977
-5.489405011812437,2.4460325639904266,-0.12271762839442246,4.759073037867272,748.1467736472761
-7.877244616911336,-1.2494856821200306,-9.022545909701105,6.75168906579265,9560.858867435514
-7.048912115945809,-1.5200960866660402,-6.883081274469804,6.770309711245937,6979.962544506113
-3.683470267484079,-0.5687025556846526,-5.1930330660816075,5.243244902392692,3155.453236034818
-4.259735633860964,4.575774035695089,-2.4120911598452093,4.602503427607032,1414.2200705276216
-3.231789444216851,0.7199608484042619,-5.567436409835936,4.053871286119672,2066.956165222913
-4.851211848342702,-0.48715094258855185,-6.415885251185075,6.675025461167944,6319.1771471370075
-6.249151675688716,1.1382634955917208,-2.859315777669334,6.088873206622196,2607.9082919983252
-7.545471411134008,-0.6553578548153616,-1.9647929839040543,4.4346124719254485,1085.5532620712736
-6.465697589911623,-0.13017229392973428,-6.409730822483797,6.496389874599145,5976.875056737707
-3.558890368842034,-0.51474186780447,-2.425780513342824,6.331326423408071,2525.45800344247
-3.207455217242595,4.406053924271965,-6.8961003774583425,5.647804785481679,5047.209666364394
-7.199821247695186,-0.21484255392664275,-4.278860148186719,5.518393690075548,2904.299655880429
-3.2934494070234477,-0.38726485079861117,-2.866493351295494,4.989122834114653,1760.7787583413342
-6.734486305422722,4.1469063577536245,-1.4770518788358373,4.2786895152344036,952.0354024097809
-5.7853834349575255,2.8647638629527066,-8.906146036897697,5.439991859926542,6229.083050448663
-3.969203810069412,-2.064000432938736,-8.507209708838404,6.54696626537596,8370.18069185064
-5.597915104042214,5.148396508843742,-7.197917542079464,5.177227588582326,4460.300429706484
-3.6499606496772383,2.1399671675633813,-2.357545665481405,6.301920302169894,2500.3045810592425
-6.34855384747388,4.310785717376369,-0.6957956591322549,4.80785157742607,943.2996047772392
-6.912721590945752,-0.23770518103847404,-2.984323139247728,7.32408607664242,3847.5943390310076
-5.162861946047277,4.543736509255826,-9.90758830475567,4.3253244569364835,4600.019753189384
-6.169947977967949,-1.9256134300333678,-9.618505279012869,6.126622815257553,8518.338219631712
-5.297995030660664,-1.9544932815049982,-8.984575709746661,4.8148777764662425,4819.8037836393805
-6.739858406979245,4.4598981195505125,-4.336542607284403,4.490833265560482,2042.2098892934398
-5.331088627182702,-1.4603382206006335,-8.253111591124336,4.495346601647483,3795.30469690934
-6.254335157163706,4.859110136187072,-8.729532570160504,4.023389293157158,3425.878732992523
-3.4184574455511516,1.9266400143746854,-6.207159953871851,6.764282791476715,6339.349784455972
-5.676463979660109,0.2999996184708933,-7.838886102580136,7.032399101465158,8802.047454940905
-5.342432344302354,4.698505257695194,-7.183642257075018,4.979746198737897,4119.319474018739
-6.9806313386757655,-2.091822468421394,-0.6478878485640465,4.399643602744268,707.0018460845589
-3.567888688761328,0.37922910257404885,-4.9129801555546,4.862078731204675,2598.1176770623147
-6.940469818651351,3.604738639503066,-4.821667184246388,7.33597342025139,5795.974682430675
-6.53206227872232,-0.7922344195851068,-0.54428925735448,6.639650583147705,1597.2687116374336
-6.0568027417048835,2.0434096850745256,-6.346529252975612,7.085767534424827,7087.23149593677
-7.65262629072906,2.331493451945521,-7.923356766733753,7.4879390221665645,10145.311300431731
-7.581736867162952,0.9292139448565377,-8.849100018311752,5.746614550427096,6817.555423975086
-4.734135773857299,2.5769977833940345,-0.571632995550722,4.767612655867173,877.6047181900125
-7.111988676540551,2.304041287513934,-7.648482833536795,4.2129744580227015,3131.4863885372597
-5.278210914922041,-0.6795014658841425,-8.05408422651694,5.801292241844522,6170.817436838439
-3.395378023263543,-0.5188385875829304,-1.1912998759728826,6.541958653272867,1923.355200244446
-4.9174323505072906,1.810802847180124,-9.436937065168333,5.324517295292006,6393.6177734136545
-6.795329451941307,1.1559499375047153,-5.366894887196007,5.876838853621489,4099.653469083634
-4.074771314329568,3.5568436283202924,-9.949881462045147,6.105317290379391,9029.353192847078
-3.9622078328555217,2.2595684031048,-6.022660337835852,4.029427369117367,2235.4027811526935
-6.0749755889517765,-2.1526644006243174,-7.481731353983961,4.839162869749985,3895.81718509001
-4.799470946201562,2.1161924967102443,-8.019048880712688,6.426671172201532,7613.129570445926
-7.238621232933621,3.1063348759539195,-9.673072229601258,7.262641594276333,12218.878472996252
-4.561900681410398,-0.5824399705961274,-3.779968928297606,4.433351833879623,1696.400771055982
-3.1297672637647826,4.3153330541805435,-2.8686079356963905,4.086780957731452,1274.1733757004095
-6.286181525623602,2.953601730129754,0.5187415505806996,7.100650105901333,1276.8599071686845
-5.826144038773922,-0.978933546693777,-4.707370532559229,6.038431433633821,3779.342080545809
-4.337958790320599,2.8474064687515632,-9.683937154904404,6.852715889988149,10924.510166514816
-3.579463867339445,5.213419099224575,-9.304289508510081,4.042138332366775,3780.0592515450417
-5.877317868953523,0.527915679419773,-5.6972519283144125,6.1221043379350535,4710.543261484171
-5.697192325446113,-1.1525005211578865,-6.069106784804386,5.6858195428155724,4303.323786156195
-7.944826569367768,1.2166983596898095,-8.325605305382691,4.430459268900785,3783.032095093993
-5.821597562113385,5.146714611556316,-6.145932407627198,5.436609265666834,4132.940044580561
-4.623578911350462,3.6549620291807123,-6.0841095688405025,6.060615223690704,5024.089733261835
-6.197971248827948,3.008594868988097,-5.6855768981476915,6.584995076087203,5487.9430619133345
-5.992149356668441,3.0692300645705632,-5.670107447427201,4.557934684783018,2667.208061311351
-4.2288075477785565,-1.774857351720497,-6.08783561654319,5.875870099488994,4610.341948612995
-6.965758758156551,-2.5974881123405016,-6.8834108576128115,7.076672079430452,7602.6699242019895
-4.768629800928416,-2.168111295188132,-2.817683829325712,4.141176728597835,1162.896339382297
-5.269945197675565,-2.2428916191661146,-6.810225689849507,6.918018429803046,7196.630388763255
-3.279212925173578,3.356255637164603,-4.12640601606286,6.900379381142641,4497.838187221562
-3.31593967447383,3.700085617567817,-7.259491811347504,4.518545516459993,3459.4126826480074
-4.635731932251419,2.613467693296042,-9.971237694901372,5.009813764946382,6108.850570252257
-6.379777558990742,-0.7211924134081618,-8.141950830381825,5.828444926192169,6300.179959995258
-4.0057544997679955,3.907693856185892,-4.132847905204915,4.156757300640177,1701.6527558470914
-6.097419510617526,2.72061195823297,0.3351258934263779,4.804736787820644,646.3357701410073
-4.560912673741164,-0.4515268427257504,-6.935371112774179,6.079065702822616,5714.722748880744
-5.774574382755365,4.906925283557353,-8.839512082949206,4.223658261330683,3821.4844899402956
-4.66182266917416,-1.2627445871517282,-6.610665694669918,5.41921312369497,4290.203504112878
-5.372187577376475,0.9296126895451935,-5.678723827782978,7.378046025967102,6818.869768106486
-6.07911640161792,2.3875949588954235,-4.243541835256762,4.77587161369297,2216.26421263612
-5.076745920407936,0.11575653288522103,-5.0014184120026375,5.411058810052241,3239.5819984223563
-6.66833915866021,0.15451008917645526,-4.866638252754086,4.218921300494404,1919.490017205967
-6.911353009500839,2.5536936046826746,-5.0594802604697895,5.130253887195994,2987.8463981401324
-4.739491520103043,0.31209987194290534,-3.5248311836229993,7.331277780170177,4384.186315901604
-3.544741413326408,2.0221582698613343,-2.141530748801604,4.4285822880041,1197.8622520702665
-5.274229666101686,4.921129607192546,-4.43398519390516,7.147112300827857,5137.152368793281
-4.998558361193142,5.069652135699238,-5.556720878821823,6.131968104944182,4715.362495228707
-3.8414471283786717,5.351813889552439,-4.64324225986373,7.485662397884067,5884.012919666484
-6.639040986695047,-0.0077535245565107935,-3.468965942979218,5.5346795480486,2462.6801558914976
-6.971933142802545,-2.945839436879131,-8.506898353797332,4.195873431932891,3375.003431278102
-5.7996723605065235,5.34936822602889,-9.865414385264314,5.546255566482644,7431.870377891393
-4.377083616643175,-0.777792043189629,-7.999241118730183,5.420987683583556,5352.739018358467
-7.158523321173964,-0.45563050277979844,0.014374238901663006,6.451899425198217,1243.3788210914076
-6.3725159989590345,-1.6284691823694737,-0.6049390537313375,6.787276962545922,1693.3160118324222
-3.8013925878242976,1.168300556896643,-8.719729977458611,4.952638777411153,5024.660496179199
-7.982246890250492,0.013963428042850445,-6.666638794908398,5.96043569766306,5249.307709934106
-7.677051557642235,2.7039263069017103,-7.240607275385899,5.786635393693286,5496.251078064885
-5.941692801918315,2.957701990917583,-5.706957607904058,5.760812434280483,4235.682224385768
-4.326373282634674,1.114909748421388,-2.27415107034913,4.71869067976561,1376.4148748537943
-5.090656387624788,-1.130919155160338,-0.5728310079044032,6.688884302114825,1637.3723152579144
-4.5936285480118615,4.019072056540775,0.447134287418395,6.294994204969213,1056.7539013672022
-4.6023188873548815,1.3313038834700972,-5.36662243712657,4.099843320752893,2031.9285304110126
-5.11300699957708,-1.2572258331515807,-4.926744076477497,6.4805221008337,4542.373619703229
-7.303998941154686,1.7861067695783799,-4.898502474322216,5.586344753869286,3407.135508900031
-5.238222583637757,4.303039053682134,-3.3213307324414902,4.153008773708068,1429.3796248310543
-7.495755130542902,5.04047034166898,-8.995549427888976,7.049060932016444,10569.731880853558
-3.3181196730386713,5.306741768635984,-1.943013647092549,4.881682722610454,1423.224873181191
-4.271135944537802,2.546217036193771,-9.074577239978142,4.919997466770611,5241.062181333301
-7.275153053007127,2.730862696497452,0.06948222357890188,6.436996209767202,1247.2972509599858
-4.1679975610120445,2.2453975786775606,-5.874779853637993,5.888428416628077,4553.37092284573
-3.322016421789396,3.546342826292803,-8.921215282906697,4.099815366982665,3646.1854451599065
-4.5952093673735,4.384764758809785,-3.6230672330729936,4.890562552425396,2084.328627656246
-4.751621568121312,1.1581938178812123,-6.098822576984142,5.9851547070955835,4855.269558459073
-7.4171039143300055,3.5720908560037223,-3.8622957696508475,5.815233208301905,3025.9899378767254
-3.4837478236545207,3.1025703793660497,-6.819036990733544,6.083908465394841,5721.083024898206
-3.8198913500171843,2.82630473856672,-2.1313374005080785,5.572080487316841,1866.570978411319
-7.9089787261553575,-0.9393263703592534,-4.454753410084486,5.535497523648854,3011.795727944707
-5.143690711219913,1.6915318032225528,-9.569991949351442,4.85493713890463,5418.480858526915
-4.176351218069804,2.4907806462431443,-9.18053147031293,5.17422024708096,5868.210812594196
-5.720932491571239,0.46167509880875945,-2.3581527709905634,5.421404246575005,1825.016474081021
-4.238449778518914,0.6034395844812264,-9.816386892371883,6.521487658985643,10011.101943113821
-5.577533540025362,-2.5729180219964563,-7.988461647636117,6.326768024658595,7213.814152660915
-3.568868359693898,4.982359076157495,-6.527107757732212,5.978621672466087,5316.6384657293975
-3.777921136613129,0.7492809325429368,-5.013583079378355,6.15004554831767,4214.855477350038
-7.898502520505213,-2.306511654597941,-7.914991306075505,4.616771808703251,3770.9040351322833
-6.122611387720838,4.800943936561024,-7.255110964122512,4.17162234857991,2962.8797091456404
-6.276852917262237,0.8203839463233482,-4.393746876466223,6.6040817586067,4280.638166068451
-7.014624013463434,1.7932169743440607,-5.241022845716229,5.876744617678416,4018.142517133164
-3.6569546860783557,3.4618807621602237,-6.065501387782897,6.531690673722443,5806.980773639643
-7.112658082473905,3.7976665956608633,-5.974595209669379,4.687592733996625,2980.907321044627
-7.199309420754588,-1.0078662064461437,-3.313908691020428,5.659869789390057,2467.094138326254
-6.617460907522242,0.5664071035143996,-9.108383808915907,5.871612831986886,7369.646950255195
-6.76560048013347,5.063246404239369,-8.957738274009975,4.793808902655707,4952.411334442344
-5.468458018102125,-0.5455784916617015,-8.805889882442836,5.605027944478673,6420.178725816608
-5.356966201893444,3.739151886097579,-6.650887633760334,6.477515318911387,6287.26790208221
-3.435219597891349,-0.18923127568903775,-8.194243396581603,7.286762228880961,9974.767222828708
-4.570567539431789,0.1795908080857238,-0.3780364882621914,6.798934752098266,1602.4498151050502
-6.4542139207217355,-2.0339221653309165,-3.5512450394743054,6.854769691600749,3806.4633103939527
-7.241781918118725,3.840250421294299,-3.6200186820850835,6.973508511791686,4105.1838732255055
-4.25334410603225,0.2636333903848094,-0.48417154088331493,4.629118778040649,781.3959429157605
-7.1672361237076565,-0.8079985495301774,-3.901170942596977,7.299656542816262,4682.687025182386
-5.805170675529176,3.2292884329207903,-6.422864787654952,6.588764151036489,6245.652249020482
-7.763271207495581,2.74134963590328,-2.8111307376027828,6.998869000931217,3418.6747401771136
-6.518591210986136,1.9027298025435773,-3.21846578749032,6.904038591902151,3649.809200767401
-5.249858518510576,-2.9939322017607233,-7.1411160261759274,6.654032517681384,7000.744610308074
-7.175110636057682,2.407807366811703,-3.0250407456334676,4.767629886013376,1692.7544104647457
-4.2849686585584665,-0.8978964688130122,-0.6153017819240088,7.050021484943206,1851.9374291677645
-7.381551142414846,-2.324845659706782,-7.0890899896466335,4.690356224903824,3426.9902386800686
-5.902549302073997,-2.511907214775137,-5.185218179213123,6.692722505207129,5056.9920333442415
-6.833898944245426,3.258365087552429,0.21919912847417145,6.36793760719163,1162.2180194267885
-4.815292635013485,-1.4254398933966996,-1.9900891427801177,6.847659585261758,2611.5863423386154
-4.415987765483688,1.4627766744426633,-2.771358348630508,6.204352131982186,2666.019916124636
-7.549911392970325,3.9875276407487146,-3.3448216236461876,5.726986584944332,2631.688851494004
-3.5723745693186357,-2.805601779210828,-9.101886183123462,7.0449406378166355,10523.175250285425
-6.287910121868879,-1.0462986512201176,-7.587321667960479,6.994415828743549,8342.791130396772
-4.900379013165029,1.6455953536502843,0.4870692093907003,4.999377697546435,650.1851899612291
-6.761865062838511,1.1333216310996317,-1.0788411900432262,4.666087126316168,958.2291746480561
-7.373005403241243,3.4557342514416725,-4.220235206399579,4.222584784850419,1753.0882808002086
-4.902892152975241,2.8489344883980294,-4.214094715486588,5.511250700621234,2930.3554374960086
-6.943086033612909,4.545151305482127,-6.120251823721806,4.3629486675304845,2679.098418423959
-7.161500359338196,2.915308228609728,-7.948793801402164,7.084908403883681,9142.510208551035
-7.834418361622723,1.1246535323718128,-1.8363363668069912,5.133945736366384,1432.0487083470118
-5.275318586053123,5.189535955170957,-4.664332287514399,6.483157184378191,4450.078723377174
-7.9784841251059895,-2.016728029662111,-5.89653351514883,6.616469152731725,5627.126935260124
-5.341510218102069,1.4875412871574767,-5.752681222751871,6.375911380214808,5182.812778850362
-5.656087573791714,3.9617108527591327,-0.9573390532643451,7.515918600565045,2402.6369465246034
-7.8042089595137,2.5425805128103427,-4.86075534583899,4.840199891570622,2564.6705364543145
-7.16790202789997,0.8573934248658484,-8.67158316160469,5.335787246961161,5738.251518874234
-7.218621916317011,-1.010111982599867,-3.6996319349113733,4.461740951282574,1666.5815889317748
-7.557792231663324,4.571153979631301,-7.348908146181289,6.569807424678439,7231.132042765226
-4.840152056460401,-2.2884490225023626,-4.035258050555976,5.574176187149648,2790.0444811176994
-5.01330070515842,3.003470438363066,-2.9994762448026977,6.718572255896728,3314.0204915697996
-3.5264749794025683,-0.536518699204164,-2.6465483789688253,6.939317615568672,3200.876964102403
-7.8907318033987455,2.341912237389648,-3.0857138468674963,4.010661474050848,1225.911639512536
-4.639135216651509,-2.0001286768371385,-5.711808714219147,4.003100012904631,1988.0572686044945
-3.7493773781542794,3.5007122219476408,-1.3798242303940729,4.251357645778198,922.3416991871563
-4.41081080929913,0.3006034624706344,-7.269478046884728,7.405251356438477,8954.094417148848
-6.724403128163485,2.4842260842129944,-8.180892393673368,5.472896183535381,5672.10739737774
-6.861068946834795,-0.990038224391828,-6.943350260149527,6.154604258388147,5834.005216755203
-5.680458436610918,-1.0848411220908876,-8.89710525895676,6.212893736335154,7970.038216675287
-6.801601809020814,3.9608118365370553,-0.7157895424406409,5.000496480454861,1015.9501741626162
-4.122936981286516,-2.688144105973647,-4.3909951548443065,6.011794179859565,3496.388172011594
-5.5918592528553175,5.185258211139066,-9.245523075206982,5.205458819467362,6053.363397415098
-5.085402289585811,0.45784670182823284,-0.6249180626159312,7.430143219122099,2075.3060790700483
-6.872678717076445,2.0655296330909607,-3.638769088576862,5.311269738246766,2392.4709476041717
